experiment_id,station_id,station_name,session_id,timestamp_utc,plc_timestamp_matched,state_age_seconds,canonical_row_id,operation_row_id,canonical_source_file,plc_source_file
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:20.853000+00:00,2019-06-17 09:36:35.565000+00:00,1185.288,f149fd05718674a5cefebe7437ab8ec430d7f2ef067ab691d851ee69cfc7631c,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:20.844000+00:00,2019-06-17 09:36:35.565000+00:00,1185.279,aa21c2e318037badf3484459816fdf40afedda90871622dd5f3e1959b5546081,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:20.791000+00:00,2019-06-17 09:36:35.565000+00:00,1185.226,940a3581f0dade73d21df528c1b8f470839abe84445545868e3a26a8bc55274f,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:19.847000+00:00,2019-06-17 09:36:35.565000+00:00,1184.282,79be58bfb5daf5e66ad6e9ffccb8e1d08494eafd1ae2d76c384a6ec9076b7c9e,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:19.831000+00:00,2019-06-17 09:36:35.565000+00:00,1184.266,7b716d8c1007160b2fb67200d2eca0bf0eaaf5c14675fe723ad6efff3d0b808f,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:19.778000+00:00,2019-06-17 09:36:35.565000+00:00,1184.213,e5e7c55a490f207b7acd0887ed16b74d0bc4e43af944247b05808e33bffffb57,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:18.815000+00:00,2019-06-17 09:36:35.565000+00:00,1183.25,764c95acce5562acbddf722642ec43eceee3d0faf5e7df2d376618336830e627,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:18.770000+00:00,2019-06-17 09:36:35.565000+00:00,1183.205,fd734c397a2dbdb0638d21a21acf65c6f70e7d8c5a97887304e5bd96edd03dc5,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:18.753000+00:00,2019-06-17 09:36:35.565000+00:00,1183.188,4ddf695ca1712b43aaabb6d62013865132706fb3f230dd65d7d636ae8272c125,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:17.804000+00:00,2019-06-17 09:36:35.565000+00:00,1182.239,82ce5e07a559085d27ae696bbc8edf5ed27355531e6a0ef5ff77dc21fa0a0ad8,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:17.800000+00:00,2019-06-17 09:36:35.565000+00:00,1182.235,0ca9d8b562629b2a5e846b9457b90a90e0094e6de29b0890c8fc1abf0cb77910,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:17.756000+00:00,2019-06-17 09:36:35.565000+00:00,1182.191,c22190624441d971c25ead8df79728ccb11f260a23012574f532015eebb16c0c,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:16.862000+00:00,2019-06-17 09:36:35.565000+00:00,1181.297,052ed1c76e8e2fee0ced094dd1bbaff6ab0981d5d46fcaba9f7170ac01b71c66,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:16.849000+00:00,2019-06-17 09:36:35.565000+00:00,1181.284,dfe581ee08d1e2e89916ef4b85ef939f62f0f989c92b70af757d11bb2718be95,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:16.819000+00:00,2019-06-17 09:36:35.565000+00:00,1181.254,571c97fc6c6bccf79682665c3db4a2e044403f7f2fe46366cb480af9956cc8f9,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:15.864000+00:00,2019-06-17 09:36:35.565000+00:00,1180.299,df1c8d24b0e863bf0cf0d693ded93a6839092b363aaff0a28c337574e795bfde,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:15.777000+00:00,2019-06-17 09:36:35.565000+00:00,1180.212,60971ba9bbd1415f0edb6b0dc47979258069a03325880f707acc9b2eab5df6b4,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:15.773000+00:00,2019-06-17 09:36:35.565000+00:00,1180.208,d8acd5cdddb2e621e1dc0db8dc21c8c6e95397c8beae3445332b2b05ebf236d8,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:14.811000+00:00,2019-06-17 09:36:35.565000+00:00,1179.246,b9f5469812426c8336426bf2f71f842964de6c682c7b0615f4ef4fe067649520,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:14.797000+00:00,2019-06-17 09:36:35.565000+00:00,1179.232,ed2528b2dd36dc5006b376b892b222617a4e8aca9510ca21663a84f4c2607762,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:14.775000+00:00,2019-06-17 09:36:35.565000+00:00,1179.21,14373284b31a6a22509f1566cf262e7a8baf819d745513b3396de496786edd8a,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:13.844000+00:00,2019-06-17 09:36:35.565000+00:00,1178.279,657b875976ec2aecfa5ab65275ed6306d8f6c8d0b307d959de7cddbb0581970c,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:13.839000+00:00,2019-06-17 09:36:35.565000+00:00,1178.274,e8ea086bdfb19ef8eaa000c133893c0d2d8f4e9a5f1df22223fd47e5de45e8f0,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:13.821000+00:00,2019-06-17 09:36:35.565000+00:00,1178.256,792e30c463b2cf3f59e7ca2104e77f8acfee8de480f1e48b5a929de18deee811,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:12.851000+00:00,2019-06-17 09:36:35.565000+00:00,1177.286,2dbd1c3776ff68306ee059632ea01abec2c04f48650ae21713de00057ea90291,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:12.777000+00:00,2019-06-17 09:36:35.565000+00:00,1177.212,953d53608f4a4d57739f321fe14bcc60949cbcc2dc598c982de52872c6a0637b,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:12.752000+00:00,2019-06-17 09:36:35.565000+00:00,1177.187,6c2667561a061671808603cedc43588a9a3a98a2273b29f8e44345ff63067cbb,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:11.816000+00:00,2019-06-17 09:36:35.565000+00:00,1176.251,515443af8d2a7ef050d82cc5030980b15ce26571e0c7055e6bdc29ffc4ea93c4,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:11.800000+00:00,2019-06-17 09:36:35.565000+00:00,1176.235,d2dfa7f0338342796e7e82b86b01bce1265b0648fb06466a196d3125d8c2ed50,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:11.788000+00:00,2019-06-17 09:36:35.565000+00:00,1176.223,891e9ef2012ec372b84e5434ef44f9680ddcd11840d1377f705f4c1f0ceaed3b,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:10.859000+00:00,2019-06-17 09:36:35.565000+00:00,1175.294,a5839062cb49c50761c7b75567b3aa000cac1a743ae489d7ce25108a9a7c5ac0,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:10.839000+00:00,2019-06-17 09:36:35.565000+00:00,1175.274,0ac858171e3d6ab93dd0898f9c3226803fc00eeda0539b939016a9f72e256f59,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:10.816000+00:00,2019-06-17 09:36:35.565000+00:00,1175.251,764b7fa4d31797a7a9db2e676706b410de2de5649ef0661626316fbf34e4cb06,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:09.853000+00:00,2019-06-17 09:36:35.565000+00:00,1174.288,1c7386fcc0551bceac5357effe7f51fa527a8f9fe7adc67471f8cfcc15d12061,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:09.815000+00:00,2019-06-17 09:36:35.565000+00:00,1174.25,281d2e14f17d3354b049b9c40a46144cfb2879925ab4236ee2f0f6e86ebc1b7e,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:09.758000+00:00,2019-06-17 09:36:35.565000+00:00,1174.193,0e1056739dcff451c97fc9657571610f26aa8d151eece2dd5dbb7ff10cfb0b9a,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:08.837000+00:00,2019-06-17 09:36:35.565000+00:00,1173.272,e5b2e17b6c2b944cc8c633d8b9fe02aa63cef2168b75b7ce584d60b304a6d9b8,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:08.808000+00:00,2019-06-17 09:36:35.565000+00:00,1173.243,56c99cd5acb68dfa41a305801b20808737d3534f830979e7c2104fec380608dc,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:08.802000+00:00,2019-06-17 09:36:35.565000+00:00,1173.237,adc238e27a1f7922645dd4dcd6248f73a62a4707e29b1ad3c8c11eac850f74a2,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
Exp20190617,50,RobotAssembly,Exp20190617-S50-001,2019-06-17 09:56:07.842000+00:00,2019-06-17 09:36:35.565000+00:00,1172.277,b0df35cbb8e8712163933e11034cb2c8522508e7742a4d7d878767883a18c2d3,843b618757940fb8d95e30d027fc94b3b926f8696effe6ee2207d951c8baa6d2,Exp20190617/dump_20190617_1209_new.sql,Exp20190617/dump_20190617_1209_new.sql
